ISIN,Ticker,Name,Shares,Exchange rate,Result,Total amount,Withholding tax,Currency (Withholding tax),Charge amount (GBP),Stamp duty (GBP),Stamp duty reserve tax (GBP),Transaction fee (GBP),Notes,Order ID,French transaction tax,Execution_Price,Trading day,Trading time,Type,Price,Sector,Industry,YF_TICKER
XS2193972598,3LTS,3x Long Tesla GraniteShares,50,1.33497,,1573.07,,,,,,,,EOF622282782,,42,02/12/2020,11:43:00,Buy,31.46138115,Uncategorised,Uncategorised,3LTS.L
XS2193972598,3LTS,3x Long Tesla GraniteShares,200,1.33058,424.76,6162.68,,,,,,,,EOF622450745,,41,02/12/2020,14:02:00,Sell,30.81363015,Uncategorised,Uncategorised,3LTS.L
XS2193972598,3LTS,3x Long Tesla GraniteShares,20,1.32994,,594.01,,,,,,,,EOF622693382,,39.5,02/12/2020,14:32:00,Buy,29.700588,Uncategorised,Uncategorised,3LTS.L
US83088V1026,WORK,Slack,10,1.32981,125.07,319.22,,,,,,,,EOF622823271,,42.45,02/12/2020,14:38:00,Sell,31.9218535,Technology,Software—Application,WORK
US31188V1008,FSLY,Fastly,20,1.32949,,1163.75,,,,,,,,EOF622842085,,77.36,02/12/2020,14:38:00,Buy,58.18772612,Technology,Software—Application,FSLY
US88160R1014,TSLA,Tesla,11,1.33121,185.93,4525.78,,,,,,,,EOF623020075,,547.71,02/12/2020,14:46:00,Sell,411.4377146,Consumer Cyclical,Auto Manufacturers,TSLA
US62914V1061,NIO,NIO Inc,12,1.33145,,372.86,,,,,,,,EOF623132386,,41.37,02/12/2020,14:46:00,Buy,31.07138834,Consumer Cyclical,Auto Manufacturers,NIO
US88160R1014,TSLA,Tesla,5,1.33033,,2055.87,,,,,,,,EOF623179593,,547,02/12/2020,14:50:00,Buy,411.1761743,Consumer Cyclical,Auto Manufacturers,TSLA
US48138M1053,JMIA,Jumia Technologies,10,1.33006,,203.83,,,,,,,,EOF623190745,,27.11,02/12/2020,14:50:00,Buy,20.38253913,Consumer Cyclical,Internet Retail,JMIA
XS2193972598,3LTS,3x Long Tesla GraniteShares,40,1.33091,,1166.27,,,,,,,,EOF623222200,,38.81,02/12/2020,14:53:00,Buy,29.16049921,Uncategorised,Uncategorised,3LTS.L
US15961R1059,CHPT,ChargePoint Holdings,30,1.33042,,592.82,,,,,,,,EOF623289709,,26.29,02/12/2020,14:54:00,Buy,19.76067708,Consumer Cyclical,Specialty Retail,CHPT
US15961R1059,CHPT,ChargePoint Holdings,20,1.3305,,393.24,,,,,,,,EOF623345296,,26.16,02/12/2020,14:55:00,Buy,19.66178129,Consumer Cyclical,Specialty Retail,CHPT
XS2193972598,3LTS,3x Long Tesla GraniteShares,20,1.33065,,605.44,,,,,,,,EOF623377109,,40.28,02/12/2020,14:57:00,Buy,30.27092023,Uncategorised,Uncategorised,3LTS.L
US79466L3024,CRM,Salesforce,3,1.33041,,494.06,,,,,,,,EOF623396806,,219.1,02/12/2020,14:59:00,Buy,164.6860742,Technology,Software—Application,CRM
XS2193972598,3LTS,3x Long Tesla GraniteShares,60,1.33072,,1827.28,,,,,,,,EOF623407631,,40.53,02/12/2020,15:00:00,Buy,30.4571961,Uncategorised,Uncategorised,3LTS.L
US6541101050,NKLA,Nikola Corporation,72,1.33247,,1005.04,,,,,,,,EOF623510531,,18.6,02/12/2020,15:09:00,Buy,13.95903848,Consumer Cyclical,Auto Manufacturers,NKLA
US87663X1028,TTCF,Tattooed Chef,40,1.33238,,460.53,,,,,,,,EOF623572457,,15.34,02/12/2020,15:11:00,Buy,11.51323196,Consumer Defensive,Packaged Foods,TTCF
US98980L1017,ZM,Zoom,2,1.33287,,635.62,,,,,,,,EOF623646213,,423.6,02/12/2020,15:18:00,Buy,317.8104391,Communication Services,Telecom Services,ZM
XS2193972598,3LTS,3x Long Tesla GraniteShares,30,1.3329,,941.19,,,,,,,,EOF623648283,,41.82,02/12/2020,15:19:00,Buy,31.37519694,Uncategorised,Uncategorised,3LTS.L
US03743Q1085,APA,APA Corp.,15,1.33221,,145.25,,,,,,,,EOF623676256,,12.9,02/12/2020,15:21:00,Buy,9.683158061,Energy,Oil & Gas E&P,APA
US31188V1008,FSLY,Fastly,3,1.33204,,178.6,,,,,,,,EOF623714698,,79.3,02/12/2020,15:26:00,Buy,59.53274676,Technology,Software—Application,FSLY
XS2193972598,3LTS,3x Long Tesla GraniteShares,170,1.33252,42.24,5176.43,,,,,,,,EOF623952171,,40.58,02/12/2020,15:59:00,Sell,30.45357668,Uncategorised,Uncategorised,3LTS.L
XS2193972598,3LTS,3x Long Tesla GraniteShares,30,1.333,,938.28,,,,,,,,EOF623967014,,41.69,02/12/2020,16:02:00,Buy,31.27531883,Uncategorised,Uncategorised,3LTS.L
XS2193972598,3LTS,3x Long Tesla GraniteShares,30,1.33258,,936.48,,,,,,,,EOF624017185,,41.6,02/12/2020,16:10:00,Buy,31.21763797,Uncategorised,Uncategorised,3LTS.L
US62914V1061,NIO,NIO Inc,2,1.33256,,68.09,,,,,,,,EOF624020101,,45.37,02/12/2020,16:11:00,Buy,34.0472474,Consumer Cyclical,Auto Manufacturers,NIO
XS2193972598,3LTS,3x Long Tesla GraniteShares,60,1.33422,,1896.73,,,,,,,,EOF624074623,,42.18,02/12/2020,16:20:00,Buy,31.61397671,Uncategorised,Uncategorised,3LTS.L
IE00BK5BZT14,3CRM,3x Salesforce,25,100,,545.25,,,,,,,,EOF624083287,,2181,02/12/2020,16:22:00,Buy,21.81,Uncategorised,Uncategorised,3CRM.L
XS2193972598,3LTS,3x Long Tesla GraniteShares,20,1.33383,,630.07,,,,,,,,EOF624111601,,42.02,02/12/2020,16:27:00,Buy,31.50326503,Uncategorised,Uncategorised,3LTS.L
IM00B3NTV894,BPC,Bahamas Petroleum,17857,100,,491.07,,,,,,,,EOF624199376,,2.75,02/12/2020,16:35:00,Buy,0.0275,Energy,Oil & Gas E&P,BPC.L
US88160R1014,TSLA,Tesla,5,1.33569,33.42,2089.29,,,,,,,,EOF624678556,,558.13,02/12/2020,19:02:00,Sell,417.8589343,Consumer Cyclical,Auto Manufacturers,TSLA
US88160R1014,TSLA,Tesla,2,1.33609,,849.73,,,,,,,,EOF625157541,,567.66,02/12/2020,20:56:00,Buy,424.8665883,Consumer Cyclical,Auto Manufacturers,TSLA
IM00B3NTV894,BPC,Bahamas Petroleum,36363.63636,100,,1000,,,,,,,,EOF625575306,,2.75,03/12/2020,09:32:00,Buy,0.0275,Energy,Oil & Gas E&P,BPC.L
US70614W1009,PTON,Peloton Interactive,5,1.34921,,425.1,,,,,,,,EOF627317546,,114.71,03/12/2020,16:32:00,Buy,85.02012289,Consumer Cyclical,Leisure,PTON
US3647601083,GPS,Gap,6,1.34469,,94.37,,,,,,,,EOF628273820,,21.15,03/12/2020,20:53:00,Buy,15.72853223,Consumer Cyclical,Apparel Retail,GPS
IM00B3NTV894,BPC,Bahamas Petroleum,5661,100,,150.02,,,,,,,,EOF632377431,,2.65,07/12/2020,12:13:00,Buy,0.0265,Energy,Oil & Gas E&P,BPC.L
US31188V1008,FSLY,Fastly,73,1.3334,194.95,4653.48,,,,,,,,EOF633255326,,85,07/12/2020,14:37:00,Sell,63.74681266,Technology,Software—Application,FSLY
XS2193972598,3LTS,3x Long Tesla GraniteShares,10,1.3331,,403.11,,,,,,,,EOF633263843,,53.74,07/12/2020,14:42:00,Buy,40.31205461,Uncategorised,Uncategorised,3LTS.L
US15961R1059,CHPT,ChargePoint Holdings,10,1.33207,,269.05,,,,,,,,EOF633271144,,35.84,07/12/2020,14:49:00,Buy,26.90549295,Consumer Cyclical,Specialty Retail,CHPT
US31188V1008,FSLY,Fastly,15,1.33182,,973.21,,,,,,,,EOF633277767,,86.41,07/12/2020,14:57:00,Buy,64.88114009,Technology,Software—Application,FSLY
XS2193972598,3LTS,3x Long Tesla GraniteShares,15,1.33121,,625.02,,,,,,,,EOF634282441,,55.47,07/12/2020,15:05:00,Buy,41.66885766,Uncategorised,Uncategorised,3LTS.L
US4837091010,KNDI,Kandi,70,1.33631,,491.35,,,,,,,,EOF635184534,,9.38,07/12/2020,17:24:00,Buy,7.019329347,Consumer Cyclical,Auto Parts,KNDI
US4837091010,KNDI,Kandi,16,1.33777,,102.26,,,,,,,,EOF635226903,,8.55,07/12/2020,20:58:00,Buy,6.391233172,Consumer Cyclical,Auto Parts,KNDI
IE00B3WJKG14,IITU,iShares S&P 500 Information Technology Sector,8.4317032,100,,100,,,,,,,,EOF636185552,,1186,08/12/2020,08:00:00,Buy,11.86,Uncategorised,Uncategorised,IITU.L
XS2193972598,3LTS,3x Long Tesla GraniteShares,12,1.33574,,601.91,,,,,,,,EOF636197204,,67,08/12/2020,09:23:00,Buy,50.15946217,Uncategorised,Uncategorised,3LTS.L
XS2193972598,3LTS,3x Long Tesla GraniteShares,7,1.33389,,305.61,,,,,,,,EOF636205118,,58.24,08/12/2020,11:11:00,Buy,43.66177121,Uncategorised,Uncategorised,3LTS.L
XS2193972598,3LTS,3x Long Tesla GraniteShares,7,1.33401,,296.77,,,,,,,,EOF636205856,,56.56,08/12/2020,11:18:00,Buy,42.39848277,Uncategorised,Uncategorised,3LTS.L
XS2193972598,3LTS,3x Long Tesla GraniteShares,191,1.33383,955.39,7589.37,,,,,,,,EOF636206740,,53,08/12/2020,11:32:00,Sell,39.73519864,Uncategorised,Uncategorised,3LTS.L
XS2193972598,3LTS,3x Long Tesla GraniteShares,30,1.3337,,1264.05,,,,,,,,EOF636206966,,56.2,08/12/2020,11:36:00,Buy,42.13841194,Uncategorised,Uncategorised,3LTS.L
XS2193972598,3LTS,3x Long Tesla GraniteShares,20,1.33322,,847.17,,,,,,,,EOF636207303,,56.47,08/12/2020,11:42:00,Buy,42.35610027,Uncategorised,Uncategorised,3LTS.L
XS2193972598,3LTS,3x Long Tesla GraniteShares,36,1.33293,,1525.12,,,,,,,,EOF636207616,,56.47,08/12/2020,11:47:00,Buy,42.36531551,Uncategorised,Uncategorised,3LTS.L
XS2193972598,3LTS,3x Long Tesla GraniteShares,50,1.33204,,2179.25,,,,,,,,EOF636209952,,58.06,08/12/2020,12:20:00,Buy,43.58727966,Uncategorised,Uncategorised,3LTS.L
XS2193972598,3LTS,3x Long Tesla GraniteShares,20,1.33086,,883.87,,,,,,,,EOF636211182,,58.82,08/12/2020,12:43:00,Buy,44.19698541,Uncategorised,Uncategorised,3LTS.L
US44852D1081,HUYA,"HUYA, Inc.",15,1.33231,,212.11,,,,,,,,EOF637253481,,18.84,08/12/2020,14:58:00,Buy,14.1408531,Communication Services,Entertainment,HUYA
US37229T3014,GNUS,Genius Brands,63,1.33302,-360.78,69,,,,,,,,EOF637255088,,1.46,08/12/2020,15:01:00,Sell,1.095257385,Communication Services,Entertainment,GNUS
US15961R1059,CHPT,ChargePoint Holdings,50,1.33054,206.83,1338.17,,,,,,,,EOF637267893,,35.61,08/12/2020,15:28:00,Sell,26.76356968,Consumer Cyclical,Specialty Retail,CHPT
US69608A1088,PLTR,Palantir,20,1.3314,,420.31,,,,,,,,EOF637270134,,27.98,08/12/2020,15:33:00,Buy,21.01547244,Technology,Software—Infrastructure,PLTR
US4837091010,KNDI,Kandi,30,1.3342,,191.35,,,,,,,,EOF638199794,,8.51,08/12/2020,17:40:00,Buy,6.37835407,Consumer Cyclical,Auto Parts,KNDI
XS2193972598,3LTS,3x Long Tesla GraniteShares,15,1.34622,,709.04,,,,,,,,EOF639468780,,63.64,09/12/2020,13:42:00,Buy,47.27310544,Uncategorised,Uncategorised,3LTS.L
US87663X1028,TTCF,Tattooed Chef,26,1.34303,34.82,337.62,,,,,,,,EOF640445081,,17.44,09/12/2020,14:46:00,Sell,12.9855625,Consumer Defensive,Packaged Foods,TTCF
XS2193972598,3LTS,3x Long Tesla GraniteShares,16,1.34278,,711.32,,,,,,,,EOF640445513,,59.7,09/12/2020,14:47:00,Buy,44.46000089,Uncategorised,Uncategorised,3LTS.L
US15961R1059,CHPT,ChargePoint Holdings,4,1.34287,,127.49,,,,,,,,EOF640446328,,42.8,09/12/2020,14:48:00,Buy,31.87203527,Consumer Cyclical,Specialty Retail,CHPT
US82452L2034,PIXY,ShiftPixy,250,1.34231,,512.18,,,,,,,,EOF640451874,,2.75,09/12/2020,14:57:00,Buy,2.04870708,Industrials,Staffing & Employment Services,PIXY
US6541101050,NKLA,Nikola Corporation,72,1.3424,5.99,1011.03,,,,,,,,EOF640454541,,18.85,09/12/2020,15:02:00,Sell,14.0420143,Consumer Cyclical,Auto Manufacturers,NKLA
XS2193972598,3LTS,3x Long Tesla GraniteShares,13,1.342,,575.87,,,,,,,,EOF640454798,,59.45,09/12/2020,15:03:00,Buy,44.29955291,Uncategorised,Uncategorised,3LTS.L
US69608A1088,PLTR,Palantir,45,1.34141,-0.11,928.57,,,,,,,,EOF640457330,,27.68,09/12/2020,15:08:00,Sell,20.63500347,Technology,Software—Infrastructure,PLTR
US31188V1008,FSLY,Fastly,15,1.34235,66.23,1039.44,,,,,,,,EOF640465490,,93.02,09/12/2020,15:23:00,Sell,69.29638321,Technology,Software—Application,FSLY
US87663X1028,TTCF,Tattooed Chef,40,1.34213,56.01,521.84,,,,,,0.01,,EOF640466586,,17.51,09/12/2020,15:26:00,Sell,13.0464262,Consumer Defensive,Packaged Foods,TTCF
US87663X1028,TTCF,Tattooed Chef,10,1.3425,14.19,130.65,,,,,,,,EOF640466734,,17.54,09/12/2020,15:26:00,Sell,13.06517691,Consumer Defensive,Packaged Foods,TTCF
US82452L2034,PIXY,ShiftPixy,250,1.33996,12.09,524.27,,,,,,,,EOF640479060,,2.81,09/12/2020,15:59:00,Sell,2.097077525,Industrials,Staffing & Employment Services,PIXY
US31188V1008,FSLY,Fastly,10,1.33918,,713.65,,,,,,,,EOF640479951,,95.57,09/12/2020,16:02:00,Buy,71.36456638,Technology,Software—Application,FSLY
XS2193972598,3LTS,3x Long Tesla GraniteShares,11,1.33746,,482.63,,,,,,,,EOF641487991,,58.68,09/12/2020,16:23:00,Buy,43.87420932,Uncategorised,Uncategorised,3LTS.L
US82452L2034,PIXY,ShiftPixy,150,1.33903,,322.62,,,,,,,,EOF641495660,,2.88,09/12/2020,16:43:00,Buy,2.150810661,Industrials,Staffing & Employment Services,PIXY
US82452L2034,PIXY,ShiftPixy,100,1.33893,,223.31,,,,,,,,EOF641501431,,2.99,09/12/2020,17:02:00,Buy,2.233126452,Industrials,Staffing & Employment Services,PIXY
BMG6964L1072,PSFE,Paysafe,50,1.33571,,492.25,,,,,,,,EOF641509950,,13.15,09/12/2020,17:31:00,Buy,9.844951374,Technology,Information Technology Services,PSFE
US82452L2034,PIXY,ShiftPixy,250,1.33685,-61.58,484.35,,,,,,,,EOF641519989,,2.59,09/12/2020,18:05:00,Sell,1.937390134,Industrials,Staffing & Employment Services,PIXY
US82452L2034,PIXY,ShiftPixy,200,1.33712,,390.39,,,,,,,,EOF641528563,,2.61,09/12/2020,18:21:00,Buy,1.951956444,Industrials,Staffing & Employment Services,PIXY
US15961R1059,CHPT,ChargePoint Holdings,24,1.33744,89.98,653.19,,,,,,,,EOF642436035,,36.4,09/12/2020,18:33:00,Sell,27.21617418,Consumer Cyclical,Specialty Retail,CHPT
US88160R1014,TSLA,Tesla,1,1.33725,,446.53,,,,,,,,EOF642458894,,597.13,09/12/2020,19:10:00,Buy,446.5358011,Consumer Cyclical,Auto Manufacturers,TSLA
US31188V1008,FSLY,Fastly,4,1.33733,,271.38,,,,,,,,EOF642459345,,90.73,09/12/2020,19:11:00,Buy,67.8441372,Technology,Software—Application,FSLY
US88160R1014,TSLA,Tesla,1,1.33711,,448.37,,,,,,,,EOF642459504,,599.53,09/12/2020,19:12:00,Buy,448.3774708,Consumer Cyclical,Auto Manufacturers,TSLA
US62914V1061,NIO,NIO Inc,5,1.33762,,165.07,,,,,,,,EOF642460331,,44.16,09/12/2020,19:14:00,Buy,33.01386044,Consumer Cyclical,Auto Manufacturers,NIO
BMG6964L1072,PSFE,Paysafe,50,1.33768,,478.06,,,,,,,,EOF642461802,,12.79,09/12/2020,19:19:00,Buy,9.561330064,Technology,Information Technology Services,PSFE
US0088751062,AIKI,Aikido Pharma,300,1.33786,,156.94,,,,,,,,EOF642465319,,0.7,09/12/2020,19:23:00,Buy,0.523223656,Healthcare,Biotechnology,AIKI
US82452L2034,PIXY,ShiftPixy,200,1.33865,-1.94,388.42,,,,,,0.01,,EOF642467882,,2.6,09/12/2020,19:27:00,Sell,1.942255257,Industrials,Staffing & Employment Services,PIXY
IM00B3NTV894,BPC,Bahamas Petroleum,12000,100,,300,,,,,,,,EOF643058507,,2.5,10/12/2020,08:37:00,Buy,0.025,Energy,Oil & Gas E&P,BPC.L
XS2193972598,3LTS,3x Long Tesla GraniteShares,5,1.33236,,183.06,,,,,,,,EOF643059141,,48.78,10/12/2020,08:45:00,Buy,36.61172656,Uncategorised,Uncategorised,3LTS.L
US08862E1091,BYND,Beyond Meat,11,1.32948,26.26,1118.29,,,,,,,,EOF644000225,,135.16,10/12/2020,14:35:00,Sell,101.6638084,Consumer Defensive,Packaged Foods,BYND
XS2193972598,3LTS,3x Long Tesla GraniteShares,30,1.3307,,1014.5,,,,,,,,EOF644008157,,45,10/12/2020,14:42:00,Buy,33.81678816,Uncategorised,Uncategorised,3LTS.L
ES0177542018,IAG,IAG SA,262,100,12.84,412.26,,,,,,,,EOF647056738,,157.35,11/12/2020,09:39:00,Sell,1.5735,Industrials,Airlines,IAG.L
GB00B63H8491,RR,Rolls-Royce Holdings,200,100,23.9,231.8,,,,,,,,EOF647066563,,115.9,11/12/2020,11:35:00,Sell,1.159,Industrials,Aerospace & Defense,RR.L
US15961R1059,CHPT,ChargePoint Holdings,20,1.32153,100.14,569.49,,,,,,,,EOF648015899,,37.63,11/12/2020,15:08:00,Sell,28.47457114,Consumer Cyclical,Specialty Retail,CHPT
US3498851035,FIII,Forum Merger III ,20,1.32207,,197.42,,,,,,,,EOF649067779,,13.05,11/12/2020,18:15:00,Buy,9.870884295,Financial Services,Shell Companies,FIII
US3498851035,FIII,Forum Merger III ,20,1.322,-7.86,189.56,,,,,,,,EOF649991655,,12.53,11/12/2020,20:47:00,Sell,9.47806354,Financial Services,Shell Companies,FIII
US62914V1061,NIO,NIO Inc,10,1.33393,,301.44,,,,,,,,EOF656147134,,40.21,14/12/2020,15:35:00,Buy,30.14401056,Consumer Cyclical,Auto Manufacturers,NIO
US92671V1061,VIEW,View,60,1.33238,,470.58,,,,,,,,EOF657504417,,10.45,14/12/2020,19:52:00,Buy,7.843107822,Industrials,Building Products & Equipment,VIEW
US87663X1028,TTCF,Tattooed Chef,5,1.33241,,76.63,,,,,,,,EOF657505899,,20.42,14/12/2020,19:59:00,Buy,15.32561299,Consumer Defensive,Packaged Foods,TTCF
US63910B1026,NLS,Nautilus Group,30,1.33252,,388.36,,,,,,,,EOF657506904,,17.25,14/12/2020,20:06:00,Buy,12.94539669,Consumer Cyclical,Leisure,NLS
US87663X1028,TTCF,Tattooed Chef,5,1.33233,,76.11,,,,,,,,EOF657507327,,20.28,14/12/2020,20:09:00,Buy,15.22145414,Consumer Defensive,Packaged Foods,TTCF
US63910B1026,NLS,Nautilus Group,15,1.33791,,197.1,,,,,,,,EOF658726171,,17.58,15/12/2020,14:37:00,Buy,13.1398973,Consumer Cyclical,Leisure,NLS
KYG9446E1052,VGAC,VG Acquisition,12,1.34406,,100.71,,,,,,,,EOF660868074,,11.28,15/12/2020,16:14:00,Buy,8.392482478,Financial Services,Shell Companies,VGAC
US57667L1070,MTCH,Match Group,1,1.35125,,113.34,,,,,,,,EOF662906634,,153.15,16/12/2020,14:30:00,Buy,113.3395005,Communication Services,Internet Content & Information,MTCH
US88160R1014,TSLA,Tesla,4,1.35177,100.05,1844.68,,,,,,,,EOF662923019,,623.4,16/12/2020,14:39:00,Sell,461.1731286,Consumer Cyclical,Auto Manufacturers,TSLA
US31188V1008,FSLY,Fastly,14,1.35207,1.24,986.27,,,,,,,,EOF662923436,,95.25,16/12/2020,14:39:00,Sell,70.447536,Technology,Software—Application,FSLY
XS2193972598,3LTS,3x Long Tesla GraniteShares,110,1.34962,-637.13,4002.49,,,,,,,,EOF663891186,,49.11,16/12/2020,15:21:00,Sell,36.38802033,Uncategorised,Uncategorised,3LTS.L
XS2193972598,3LTS,3x Long Tesla GraniteShares,27,1.35134,,1031.94,,,,,,,,EOF663895700,,51.65,16/12/2020,15:33:00,Buy,38.22132106,Uncategorised,Uncategorised,3LTS.L
XS2193972598,3LTS,3x Long Tesla GraniteShares,7,1.35126,,267.32,,,,,,,,EOF663895779,,51.6,16/12/2020,15:34:00,Buy,38.18658141,Uncategorised,Uncategorised,3LTS.L
US63910B1026,NLS,Nautilus Group,20,1.35024,,266.32,,,,,,,,EOF665192164,,17.98,16/12/2020,20:26:00,Buy,13.3161512,Consumer Cyclical,Leisure,NLS
ES0177542018,IAG,IAG SA,400,100,,648.4,,,,,,,,EOF665231538,,162.1,17/12/2020,13:08:00,Buy,1.621,Industrials,Airlines,IAG.L
XS2193972598,3LTS,3x Long Tesla GraniteShares,100,1.35922,-165.45,3973.09,,,,,,,,EOF666285478,,54,17/12/2020,14:26:00,Sell,39.72866791,Uncategorised,Uncategorised,3LTS.L
US63910B1026,NLS,Nautilus Group,35,1.35908,,469.73,,,,,,,,EOF666292295,,18.24,17/12/2020,14:31:00,Buy,13.42084351,Consumer Cyclical,Leisure,NLS
US2620771004,DS,Drive Shack ,225,1.35836,,493.61,,,,,,,,EOF666301799,,2.98,17/12/2020,14:36:00,Buy,2.193821962,Consumer Cyclical,Leisure,DS
US8522341036,SQ,Square,4,1.35942,,684.82,,,,,,,,EOF666304896,,232.74,17/12/2020,14:41:00,Buy,171.205367,Technology,Software—Infrastructure,SQ
US09354A1007,BLNK,Blink Charging,20,1.35946,,475.63,,,,,,,,EOF666315403,,32.33,17/12/2020,14:57:00,Buy,23.78150148,Consumer Cyclical,Specialty Retail,BLNK
US31188V1008,FSLY,Fastly,13,1.35955,,916.99,,,,,,,,EOF666318175,,95.9,17/12/2020,15:01:00,Buy,70.53804568,Technology,Software—Application,FSLY
US03743Q1085,APA,APA Corp.,29,1.35832,0.77,333.7,,,,,,,,EOF667485104,,15.63,17/12/2020,15:43:00,Sell,11.50686142,Energy,Oil & Gas E&P,APA
XS2193972598,3LTS,3x Long Tesla GraniteShares,20,1.35242,,931.66,,,,,,,,EOF669334303,,63,18/12/2020,11:31:00,Buy,46.58316204,Uncategorised,Uncategorised,3LTS.L
KYG9446E1052,VGAC,VG Acquisition,20,1.34734,,165.36,,,,,,,,EOF670644970,,11.14,18/12/2020,15:21:00,Buy,8.268143156,Financial Services,Shell Companies,VGAC
KYG9446E1052,VGAC,VG Acquisition,8,1.3472,,66.21,,,,,,,,EOF670645131,,11.15,18/12/2020,15:22:00,Buy,8.276425178,Financial Services,Shell Companies,VGAC
US35952H6018,FCEL,FuelCell Energy,28,1.35068,,196.73,,,,,,,,EOF671786772,,9.49,18/12/2020,17:44:00,Buy,7.026090562,Industrials,Electrical Equipment & Parts,FCEL
KYG5223X1007,KXIN,Kaixin Auto ,20,1.35087,,70.77,,,,,,,,EOF671800648,,4.78,18/12/2020,18:58:00,Buy,3.5384604,Consumer Cyclical,Auto & Truck Dealerships,KXIN
XS2193972598,3LTS,3x Long Tesla GraniteShares,90,1.32824,182.65,4011.29,,,,,,,,EOF674166189,,59.2,21/12/2020,08:20:00,Sell,44.57025839,Uncategorised,Uncategorised,3LTS.L
IE00BK5BZQ82,3AMZ,3x Amazon,40,100,,1023.2,,,,,,,,EOF675238771,,2558,21/12/2020,10:20:00,Buy,25.58,Uncategorised,Uncategorised,3AMZ.L
BMG6964L1072,PSFE,Paysafe,100,1.33246,,1052.93,,,,,,,,EOF676604381,,14.03,21/12/2020,14:34:00,Buy,10.52939675,Technology,Information Technology Services,PSFE
US37519D1072,GIK,GigCapital3,60,1.34499,,550.49,,,,,,,,EOF681233877,,12.34,21/12/2020,20:53:00,Buy,9.174789404,Financial Services,Shell Companies,GIK
US92671V1061,VIEW,View,12,1.34535,,99.27,,,,,,,,EOF681234542,,11.13,21/12/2020,20:55:00,Buy,8.272940127,Industrials,Building Products & Equipment,VIEW
US92671V1061,VIEW,View,28,1.34535,,231.64,,,,,,,,EOF681234543,,11.13,21/12/2020,20:55:00,Buy,8.272940127,Industrials,Building Products & Equipment,VIEW
US63910B1026,NLS,Nautilus Group,20,1.34508,,289.5,,,,,,,,EOF681236024,,19.47,21/12/2020,20:59:00,Buy,14.47497547,Consumer Cyclical,Leisure,NLS
US92671V1061,VIEW,View,50,1.33598,,440.87,,,,,,,,EOF685361752,,11.78,22/12/2020,15:07:00,Buy,8.817497268,Industrials,Building Products & Equipment,VIEW
US62914V1061,NIO,NIO Inc,5,1.33627,,181.4,,,,,,,,EOF685382040,,48.48,22/12/2020,15:28:00,Buy,36.28009309,Consumer Cyclical,Auto Manufacturers,NIO
BMG6964L1072,PSFE,Paysafe,10,1.33377,,110.89,,,,,,,,EOF686663706,,14.79,22/12/2020,16:14:00,Buy,11.0888684,Technology,Information Technology Services,PSFE
US9497461015,WFC,Wells Fargo,2,1.348,,44.69,,,,,,,,EOF696063198,,30.12,23/12/2020,17:54:00,Buy,22.34421365,Financial Services,Banks—Diversified,WFC
US98980L1017,ZM,Zoom,1,1.35927,,281.47,,,,,,,,EOF700750953,,382.6,24/12/2020,14:55:00,Buy,281.4746151,Communication Services,Telecom Services,ZM
US87663X1028,TTCF,Tattooed Chef,10,1.35892,,185.74,,,,,,,,EOF700751661,,25.24,24/12/2020,14:56:00,Buy,18.57357313,Consumer Defensive,Packaged Foods,TTCF
US7562291002,RCHG,Recharge Acquisition,50,1.35891,,375.3,,,,,,,,EOF700751721,,10.2,24/12/2020,14:56:00,Buy,7.506015851,Financial Services,Shell Companies,RCHG
US35952H6018,FCEL,FuelCell Energy,20,1.35567,,187.8,,,,,,,,EOF700757743,,12.73,24/12/2020,15:06:00,Buy,9.390190828,Industrials,Electrical Equipment & Parts,FCEL
US09354A1007,BLNK,Blink Charging,5,1.35583,,190.29,,,,,,,,EOF700759789,,51.6,24/12/2020,15:09:00,Buy,38.05786861,Consumer Cyclical,Specialty Retail,BLNK
US01609W1027,BABA,Alibaba,3,1.3553,,486.27,,,,,,,,EOF700770111,,219.68,24/12/2020,15:31:00,Buy,162.0895743,Consumer Cyclical,Internet Retail,BABA
US98980L1017,ZM,Zoom,3,1.35425,,831.09,,,,,,,,EOF701917511,,375.17,24/12/2020,17:57:00,Buy,277.0315673,Communication Services,Telecom Services,ZM
US88160R1014,TSLA,Tesla,1,1.35243,,502.43,,,,,,,,EOF704397594,,679.5,28/12/2020,14:41:00,Buy,502.4289612,Consumer Cyclical,Auto Manufacturers,TSLA
US31188V1008,FSLY,Fastly,13,1.35273,2.13,919.12,,,,,,,,EOF704402829,,95.64,28/12/2020,14:44:00,Sell,70.70147036,Technology,Software—Application,FSLY
US01609W1027,BABA,Alibaba,2,1.35162,,330.53,,,,,,,,EOF704413971,,223.38,28/12/2020,14:53:00,Buy,165.2683447,Consumer Cyclical,Internet Retail,BABA
US4525211078,IMMR,Immersion,68,1.35155,,514.7,,,,,,,,EOF704424220,,10.23,28/12/2020,15:01:00,Buy,7.569087344,Technology,Software—Application,IMMR
US15961R1059,CHPT,ChargePoint Holdings,8,1.34522,,261.79,,,,,,,,EOF706955484,,44.02,28/12/2020,17:31:00,Buy,32.72327203,Consumer Cyclical,Specialty Retail,CHPT
US02083E1055,ALPP,Alpine 4 Technologies,100,1.34493,,341.28,,,,,,,,EOF706965424,,4.59,28/12/2020,17:58:00,Buy,3.412817024,Technology,Electronic Components,ALPP
